"year","MES","CONGLOME","VIVIENDA","HOGAR","CODPERSO","UBIGEO","DOMINIO","ESTRATO","P201P","P203","P203A","P203B","P204","P205","P206","P207","P208A","P208B","P209"
"2020","03","005068","077","11","01","010601",7,5,"20200050680771101",1,0,1,1,2,NA,2,80,NA,6
"2020","03","005068","122","11","02","010601",7,5,"20200050681221102",2,1,2,1,2,NA,2,27,NA,1
"2020","02","005069","056","11","03","010402",7,7,"20200050690561103",3,1,3,1,2,NA,1,16,NA,6
"2020","02","005069","119","11","01","010402",7,7,"20200050691191101",1,1,1,1,2,NA,1,28,NA,1
"2020","02","005069","119","11","03","010402",7,7,"20200050691191103",3,1,3,1,2,NA,1,4,NA,NA
"2020","02","005069","120","11","01","010402",7,7,"20200050691201101",1,1,1,1,1,NA,1,32,NA,1
"2020","02","005069","120","11","03","010402",7,7,"20200050691201103",3,1,3,1,2,NA,1,9,NA,NA
"2020","02","005069","120","11","04","010402",7,7,"20200050691201104",3,1,3,1,2,NA,2,6,NA,NA
"2020","02","005069","121","11","02","010402",7,7,"20200050691211102",2,1,2,1,2,NA,2,64,NA,1
"2020","02","005069","122","11","02","010402",7,7,"20200050691221102",2,1,2,1,2,NA,2,66,NA,1
"2020","02","005069","122","11","04","010402",7,7,"20200050691221104",5,0,1,1,2,NA,2,12,NA,6
"2020","02","005069","122","11","06","010402",7,7,"20200050691221106",3,2,1,2,NA,2,2,25,NA,1
"2020","02","005069","122","11","08","010402",7,7,"20200050691221108",5,2,3,2,NA,2,2,2,NA,NA
"2020","02","005069","125","11","07","010402",7,7,"20200050691251107",5,0,1,1,2,NA,2,10,NA,NA
"2020","08","005072","023","11","01","010403",7,8,"20160050720231101",1,NA,NA,1,2,NA,1,36,NA,1
"2020","08","005072","023","11","02","010403",7,8,"20160050720231102",2,NA,NA,1,2,NA,2,34,NA,1
"2020","08","005072","023","11","04","010403",7,8,"20160050720231106",3,NA,NA,1,2,NA,1,11,NA,NA
"2020","08","005072","023","11","06","010403",7,8,"20160050720231108",3,NA,NA,1,2,NA,1,6,NA,NA
"2020","08","005072","060","11","01","010403",7,8,"20160050720601101",1,NA,NA,1,2,NA,1,29,NA,1
"2020","08","005072","060","11","02","010403",7,8,"20160050720601102",2,NA,NA,1,2,NA,2,30,NA,1
"2020","08","005072","060","11","03","010403",7,8,"20160050720601103",3,NA,NA,1,2,NA,1,13,NA,6
"2020","08","005072","060","11","05","010403",7,8,"20160050720601105",3,NA,NA,1,2,NA,2,6,NA,NA
"2020","08","005072","060","11","07","010403",7,8,"20170050720601107",3,NA,NA,1,2,NA,1,3,NA,NA
"2020","08","005072","061","11","03","010403",7,8,"20160050720611103",3,NA,NA,1,2,NA,1,4,NA,NA
"2020","08","005072","061","11","05","010403",7,8,"20200050720611105",7,NA,NA,2,NA,2,1,21,NA,6
"2020","08","005072","064","11","01","010403",7,8,"20160050720641101",1,NA,NA,1,2,NA,1,63,NA,1
"2020","08","005072","064","11","03","010403",7,8,"20160050720641103",3,NA,NA,1,2,NA,2,8,NA,NA
"2020","08","005072","065","11","01","010403",7,8,"20160050720651101",1,NA,NA,1,2,NA,2,30,NA,1
"2020","08","005072","066","11","05","010403",7,8,"20190050720661105",3,NA,NA,1,2,NA,1,2,NA,NA
"2020","05","005073","026","11","05","010403",7,7,"20170050730261106",3,NA,NA,1,2,NA,1,12,NA,6
"2020","05","005073","069","11","03","010403",7,7,"20170050730691104",3,NA,NA,1,2,NA,1,15,NA,6
"2020","05","005073","071","11","01","010403",7,7,"20170050730711105",1,NA,NA,1,2,NA,2,21,NA,6
"2020","05","005073","073","11","06","010403",7,7,"20170050730731106",3,NA,NA,1,2,NA,2,8,NA,NA
"2020","05","005073","081","11","01","010403",7,7,"20170050730811101",1,NA,NA,1,2,NA,1,41,NA,1
"2020","05","005073","082","11","04","010403",7,7,"20170050730821101",10,NA,NA,2,NA,1,1,29,NA,5
"2020","03","005074","047","11","02","010403",7,7,"20180050740471102",2,1,2,1,2,NA,2,25,NA,1
"2020","03","005074","048","11","03","010403",7,7,"20190050740481103",3,1,3,1,2,NA,1,1,NA,NA
"2020","03","005074","049","11","02","010403",7,7,"20180050740491102",2,1,2,1,2,NA,2,47,NA,1
"2020","03","005074","049","11","03","010403",7,7,"20180050740491103",3,1,3,1,2,NA,2,16,NA,6
"2020","03","005074","049","11","04","010403",7,7,"20180050740491104",3,1,3,1,2,NA,2,13,NA,6
"2020","03","005074","049","11","06","010403",7,7,"20180050740491106",3,1,3,1,2,NA,1,4,NA,NA
"2020","03","005074","052","11","01","010403",7,7,"20180050740521101",1,1,1,1,2,NA,1,24,NA,1
"2020","03","005074","052","11","02","010403",7,7,"20180050740521102",2,1,2,1,2,NA,2,22,NA,1
"2020","03","005074","052","11","05","010403",7,7,"20180050740521105",3,1,3,1,2,NA,2,3,NA,NA
"2020","03","005074","134","11","03","010403",7,7,"20200050741341103",3,1,3,1,2,NA,1,20,NA,6
"2020","03","005074","136","11","02","010403",7,7,"20180050741361102",2,1,2,1,2,NA,2,54,NA,2
"2020","03","005074","136","11","03","010403",7,7,"20180050741361104",3,1,3,1,2,NA,2,13,NA,6
"2020","03","005074","136","11","07","010403",7,7,"20180050741361106",5,0,1,2,NA,2,2,10,NA,NA
"2020","11","005076","015","11","01","010401",7,7,"20200050760151101",1,1,1,1,2,NA,1,44,NA,1
"2020","11","005076","016","11","02","010401",7,7,"20200050760161102",2,1,2,1,2,NA,2,42,NA,1
"2020","11","005076","016","11","06","010401",7,7,"20200050760161106",3,1,3,1,2,NA,1,6,NA,NA
"2020","11","005076","061","11","01","010401",7,7,"20200050760611101",1,1,1,1,2,NA,1,34,NA,1
"2020","11","005076","061","11","03","010401",7,7,"20200050760611103",3,1,3,1,1,NA,2,15,NA,6
"2020","11","005076","064","11","01","010401",7,7,"20200050760641101",1,1,1,1,2,NA,1,25,NA,1
"2020","11","005076","064","11","04","010401",7,7,"20200050760641104",3,1,3,1,2,NA,2,4,NA,NA
"2020","11","005076","065","11","01","010401",7,7,"20200050760651101",1,0,1,1,2,NA,2,74,NA,3
"2020","11","005076","067","11","01","010401",7,7,"20200050760671101",1,0,1,1,2,NA,2,73,NA,3
"2020","11","005076","067","11","02","010401",7,7,"20200050760671102",3,1,1,1,2,NA,1,43,NA,5
"2020","11","005076","067","11","04","010401",7,7,"20200050760671104",5,1,3,1,2,NA,1,9,NA,NA
"2020","04","005077","021","11","02","010401",7,7,"20160050770211102",2,NA,NA,1,2,NA,2,40,NA,1
"2020","04","005077","021","11","06","010401",7,7,"20160050770211108",3,NA,NA,1,2,NA,2,7,NA,NA
"2020","04","005077","021","11","09","010401",7,7,"20200050770211109",3,NA,NA,1,2,NA,2,1,NA,NA
"2020","04","005077","021","11","12","010401",7,7,"20190050770211111",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","04","005077","022","11","02","010401",7,7,"20200050770221102",2,NA,NA,1,2,NA,1,31,NA,1
"2020","04","005077","022","11","03","010401",7,7,"20160050770221105",3,NA,NA,1,2,NA,2,12,NA,6
"2020","04","005077","022","11","04","010401",7,7,"20160050770221106",3,NA,NA,1,2,NA,1,10,NA,NA
"2020","04","005077","022","11","05","010401",7,7,"20160050770221107",3,NA,NA,1,2,NA,1,8,NA,NA
"2020","04","005077","022","11","06","010401",7,7,"20160050770221108",3,NA,NA,1,2,NA,2,5,NA,NA
"2020","04","005077","038","11","01","010401",7,7,"20160050770381101",1,NA,NA,1,2,NA,2,49,NA,3
"2020","04","005077","038","11","02","010401",7,7,"20160050770381102",3,NA,NA,1,2,NA,1,24,NA,6
"2020","04","005077","038","11","04","010401",7,7,"20160050770381104",3,NA,NA,1,2,NA,2,15,NA,6
"2020","04","005077","038","11","05","010401",7,7,"20160050770381105",3,NA,NA,1,2,NA,1,9,NA,NA
"2020","04","005077","040","11","04","010401",7,7,"20160050770401105",3,NA,NA,1,2,NA,1,15,NA,6
"2020","06","005078","051","11","01","010401",7,7,"20200050780511101",1,NA,NA,1,2,NA,1,31,NA,1
"2020","06","005078","083","11","05","010401",7,7,"20200050780831105",3,NA,NA,1,2,NA,1,2,NA,NA
"2020","06","005078","086","11","07","010401",7,7,"20200050780861107",5,NA,NA,1,2,NA,1,0,9,NA
"2020","06","005078","128","11","03","010401",7,7,"20200050781281103",3,NA,NA,1,2,NA,1,14,NA,6
"2020","06","005078","130","11","01","010401",7,7,"20200050781301101",1,NA,NA,1,2,NA,1,34,NA,1
"2020","06","005078","130","11","04","010401",7,7,"20200050781301104",3,NA,NA,1,2,NA,1,11,NA,NA
"2020","06","005078","130","11","05","010401",7,7,"20200050781301105",3,NA,NA,1,2,NA,1,9,NA,NA
"2020","06","005078","132","11","02","010401",7,7,"20200050781321102",2,NA,NA,1,2,NA,2,32,NA,1
"2020","06","005078","132","11","03","010401",7,7,"20200050781321103",3,NA,NA,1,2,NA,1,14,NA,6
"2020","06","005078","132","11","04","010401",7,7,"20200050781321104",3,NA,NA,1,2,NA,1,11,NA,NA
"2020","06","005078","132","11","06","010401",7,7,"20200050781321106",3,NA,NA,1,2,NA,1,4,NA,NA
"2020","06","005078","132","11","07","010401",7,7,"20200050781321107",3,NA,NA,1,2,NA,1,2,NA,NA
"2020","05","005079","001","11","01","010401",7,8,"20190050790011101",1,NA,NA,1,2,NA,1,26,NA,1
"2020","05","005079","001","11","03","010401",7,8,"20200050790011103",3,NA,NA,1,2,NA,1,0,3,NA
"2020","05","005079","002","11","01","010401",7,8,"20170050790021101",1,NA,NA,1,2,NA,1,32,NA,1
"2020","05","005079","002","11","02","010401",7,8,"20170050790021102",2,NA,NA,1,2,NA,2,25,NA,1
"2020","05","005079","005","11","03","010401",7,8,"20170050790051104",3,NA,NA,1,2,NA,2,12,NA,6
"2020","05","005079","033","11","02","010401",7,8,"20170050790331102",2,NA,NA,1,2,NA,2,46,NA,1
"2020","05","005079","035","11","01","010401",7,8,"20170050790351101",1,NA,NA,1,2,NA,1,70,NA,1
"2020","05","005079","036","11","01","010401",7,8,"20170050790361101",1,NA,NA,1,2,NA,1,40,NA,1
"2020","05","005079","036","11","03","010401",7,8,"20170050790361103",3,NA,NA,1,2,NA,1,14,NA,6
"2020","10","005081","035","11","01","010401",7,7,"20200050810351101",1,1,1,1,2,NA,1,27,NA,1
"2020","10","005081","035","11","02","010401",7,7,"20200050810351102",2,1,2,1,2,NA,2,29,NA,1
"2020","10","005081","035","11","03","010401",7,7,"20200050810351103",3,1,3,1,2,NA,1,12,NA,6
"2020","10","005081","035","11","04","010401",7,7,"20200050810351104",3,1,3,1,2,NA,2,9,NA,NA
"2020","10","005081","035","11","05","010401",7,7,"20200050810351105",3,1,3,1,2,NA,2,6,NA,NA
"2020","10","005081","036","11","04","010401",7,7,"20200050810361104",3,1,3,1,2,NA,2,11,NA,NA
"2020","10","005081","036","11","05","010401",7,7,"20200050810361105",3,2,1,1,2,NA,2,17,NA,5
"2020","10","005081","037","11","01","010401",7,7,"20200050810371101",1,1,1,1,2,NA,1,64,NA,1
"2020","10","005081","037","11","03","010401",7,7,"20200050810371103",3,1,3,1,2,NA,2,15,NA,6
"2020","10","005081","038","11","02","010401",7,7,"20200050810381102",2,1,2,1,2,NA,2,51,NA,1
"2020","10","005081","111","11","03","010401",7,7,"20200050811111103",3,1,3,1,2,NA,2,15,NA,6
"2020","10","005081","111","11","04","010401",7,7,"20200050811111104",3,1,3,1,2,NA,1,13,NA,6
"2020","10","005081","111","11","07","010401",7,7,"20200050811111107",3,1,3,1,2,NA,1,6,NA,NA
"2020","10","005081","111","11","08","010401",7,7,"20200050811111108",3,1,3,1,2,NA,1,2,NA,NA
"2020","10","005081","112","11","03","010401",7,7,"20200050811121103",3,1,3,1,2,NA,2,12,NA,6
"2020","10","005081","114","11","01","010401",7,7,"20200050811141101",1,1,1,1,2,NA,1,41,NA,5
"2020","10","005081","114","11","03","010401",7,7,"20200050811141103",3,1,3,1,2,NA,2,4,NA,NA
"2020","10","005084","035","11","03","010205",7,7,"20200050840351103",3,2,2,1,2,NA,2,16,NA,1
"2020","10","005084","035","11","05","010205",7,7,"20200050840351105",5,2,3,1,2,NA,2,0,1,NA
"2020","10","005084","035","11","06","010205",7,7,"20200050840351106",5,0,1,1,2,NA,1,11,NA,NA
"2020","10","005084","036","11","02","010205",7,7,"20200050840361102",3,1,3,1,2,NA,1,25,NA,6
"2020","10","005084","036","11","04","010205",7,7,"20200050840361104",3,1,3,1,2,NA,1,12,NA,6
"2020","10","005084","093","11","01","010205",7,7,"20200050840931101",1,0,1,1,2,NA,2,34,NA,6
"2020","10","005084","093","11","02","010205",7,7,"20200050840931102",7,0,1,2,NA,2,1,19,NA,6
"2020","10","005084","097","11","03","010205",7,7,"20200050840971103",3,1,3,1,2,NA,2,11,NA,NA
"2020","10","005084","097","11","04","010205",7,7,"20200050840971104",3,1,3,1,2,NA,1,9,NA,NA
"2020","02","005085","059","11","06","010205",7,7,"20180050850591106",3,1,3,1,2,NA,1,1,NA,NA
"2020","02","005085","062","11","03","010205",7,7,"20160050850621104",3,1,3,1,2,NA,2,15,NA,6
"2020","02","005085","062","11","07","010205",7,7,"20190050850621103",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","02","005085","139","11","04","010205",7,7,"20160050851391104",3,1,3,1,2,NA,1,21,NA,6
"2020","02","005085","145","11","01","010205",7,7,"20160050851451101",1,1,1,1,2,NA,1,34,NA,1
"2020","02","005085","145","11","04","010205",7,7,"20160050851451104",3,1,3,1,2,NA,2,6,NA,NA
"2020","07","005086","008","11","02","010205",7,7,"20170050860081102",2,NA,NA,1,2,NA,2,51,NA,1
"2020","07","005086","008","11","03","010205",7,7,"20190050860081103",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","07","005086","037","11","02","010205",7,7,"20170050860371102",3,NA,NA,1,2,NA,1,25,NA,6
"2020","07","005086","037","11","04","010205",7,7,"20170050860371103",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","07","005086","038","11","07","010205",7,7,"20180050860381108",5,NA,NA,1,2,NA,1,3,NA,NA
"2020","09","005087","031","11","01","010202",7,8,"20180050870311101",1,NA,NA,1,2,NA,2,68,NA,3
"2020","09","005087","031","11","02","010202",7,8,"20180050870311102",3,NA,NA,1,2,NA,2,50,NA,6
"2020","09","005087","031","11","04","010202",7,8,"20180050870311104",3,NA,NA,1,2,NA,1,28,NA,6
"2020","09","005087","093","11","01","010202",7,8,"20180050870931101",1,NA,NA,1,2,NA,1,46,NA,2
"2020","09","005087","093","11","04","010202",7,8,"20180050870931104",3,NA,NA,1,2,NA,2,8,NA,NA
"2020","09","005087","097","11","03","010202",7,8,"20180050870971103",3,NA,NA,1,2,NA,2,16,NA,6
"2020","09","005087","098","11","01","010202",7,8,"20180050870981101",1,NA,NA,1,2,NA,1,38,NA,1
"2020","09","005087","100","11","01","010202",7,8,"20180050871001101",1,NA,NA,1,2,NA,1,38,NA,1
"2020","09","005087","100","11","03","010202",7,8,"20180050871001103",3,NA,NA,1,2,NA,2,9,NA,NA
"2020","12","005088","016","11","02","010202",7,7,"20180050880161102",2,1,2,1,2,NA,2,42,NA,2
"2020","12","005088","017","11","09","010202",7,7,"20190050880171103",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","12","005088","022","11","02","010202",7,7,"20180050880221102",2,1,2,1,2,NA,2,45,NA,1
"2020","12","005088","041","11","01","010202",7,7,"20180050880411101",1,0,1,1,2,NA,1,54,NA,6
"2020","12","005088","041","11","03","010202",7,7,"20200050880411103",11,0,1,2,NA,2,2,51,NA,1
"2020","12","005088","042","11","01","010202",7,7,"20180050880421101",1,0,1,1,2,NA,1,60,NA,6
"2020","02","005089","011","11","01","010202",7,7,"20190050890111101",1,0,1,1,2,NA,1,60,NA,6
"2020","02","005089","057","11","01","010202",7,7,"20190050890571101",1,1,1,1,2,NA,1,75,NA,2
"2020","02","005089","057","11","02","010202",7,7,"20190050890571102",2,1,2,1,2,NA,2,73,NA,2
"2020","02","005089","057","11","03","010202",7,7,"20200050890571103",3,1,3,1,2,NA,1,37,NA,6
"2020","02","005089","058","11","01","010202",7,7,"20190050890581101",1,0,1,1,2,NA,2,73,NA,3
"2020","02","005089","058","11","04","010202",7,7,"20190050890581103",4,1,2,2,NA,2,2,39,NA,1
"2020","02","005089","059","11","04","010202",7,7,"20190050890591104",3,1,3,1,2,NA,1,9,NA,NA
"2020","02","005089","060","11","01","010202",7,7,"20190050890601101",1,1,1,1,2,NA,1,56,NA,2
"2020","02","005089","060","11","02","010202",7,7,"20190050890601102",2,1,2,1,2,NA,2,56,NA,2
"2020","02","005089","061","11","01","010202",7,7,"20190050890611101",1,1,1,1,2,NA,1,54,NA,2
"2020","02","005089","061","11","02","010202",7,7,"20190050890611102",2,1,2,1,2,NA,2,51,NA,2
"2020","01","005091","007","11","05","010203",7,6,"20200050910071105",5,2,3,2,NA,2,1,4,NA,NA
"2020","01","005091","022","11","01","010203",7,6,"20200050910221101",1,1,1,1,2,NA,1,52,NA,2
"2020","01","005091","022","11","03","010203",7,6,"20200050910221103",3,1,3,1,2,NA,2,17,NA,6
"2020","01","005091","050","11","02","010203",7,6,"20200050910501102",3,1,1,1,2,NA,2,38,NA,3
"2020","01","005091","050","11","03","010203",7,6,"20200050910501103",5,1,3,1,2,NA,2,9,NA,NA
"2020","01","005091","090","11","01","010203",7,6,"20200050910901101",1,1,1,1,2,NA,1,67,NA,1
"2020","01","005091","090","11","04","010203",7,6,"20200050910901104",4,2,1,1,2,NA,1,38,NA,1
"2020","01","005091","090","11","05","010203",7,6,"20200050910901105",5,2,3,1,2,NA,1,8,NA,NA
"2020","01","005091","114","11","02","010203",7,6,"20200050911141102",3,1,3,1,2,NA,1,14,NA,6
"2020","01","005091","129","11","01","010203",7,6,"20200050911291101",1,1,1,1,2,NA,2,50,NA,5
"2020","01","005091","129","11","04","010203",7,6,"20200050911291104",11,0,1,1,2,NA,2,70,NA,5
"2020","05","005094","002","11","02","010206",7,7,"20200050940021102",2,NA,NA,1,2,NA,2,51,NA,2
"2020","05","005094","002","11","03","010206",7,7,"20200050940021103",3,NA,NA,1,2,NA,1,15,NA,6
"2020","05","005094","003","11","01","010206",7,7,"20200050940031101",1,NA,NA,1,2,NA,1,39,NA,1
"2020","05","005094","022","11","02","010206",7,7,"20200050940221102",2,NA,NA,1,2,NA,2,56,NA,2
"2020","05","005094","022","11","03","010206",7,7,"20200050940221103",3,NA,NA,1,2,NA,1,15,NA,6
"2020","05","005094","051","11","02","010206",7,7,"20200050940511102",7,NA,NA,1,2,NA,1,52,NA,5
"2020","05","005094","052","11","02","010206",7,7,"20200050940521102",2,NA,NA,1,2,NA,2,31,NA,1
"2020","05","005094","053","11","01","010206",7,7,"20200050940531101",1,NA,NA,1,2,NA,1,55,NA,2
"2020","04","005095","005","11","02","010704",7,7,"20200050950051102",2,NA,NA,1,2,NA,2,61,NA,2
"2020","04","005095","005","11","06","010704",7,7,"20200050950051106",3,NA,NA,1,2,NA,2,23,NA,5
"2020","04","005095","025","11","01","010704",7,7,"20200050950251101",1,NA,NA,1,2,NA,1,34,NA,1
"2020","04","005095","025","11","02","010704",7,7,"20200050950251102",2,NA,NA,1,2,NA,2,30,NA,1
"2020","04","005095","026","11","01","010704",7,7,"20200050950261101",1,NA,NA,1,2,NA,1,70,NA,2
"2020","04","005095","026","11","03","010704",7,7,"20200050950261103",3,NA,NA,1,2,NA,2,30,NA,6
"2020","04","005095","028","11","03","010704",7,7,"20200050950281103",3,NA,NA,1,2,NA,1,23,NA,6
"2020","04","005095","064","11","01","010704",7,7,"20200050950641101",1,NA,NA,1,2,NA,2,74,NA,3
"2020","04","005095","065","11","01","010704",7,7,"20200050950651101",1,NA,NA,1,2,NA,1,47,NA,1
"2020","04","005095","065","11","03","010704",7,7,"20200050950651103",3,NA,NA,1,2,NA,2,17,NA,6
"2020","04","005095","066","11","02","010704",7,7,"20200050950661102",2,NA,NA,1,2,NA,2,35,NA,1
"2020","04","005095","066","11","05","010704",7,7,"20200050950661105",3,NA,NA,1,2,NA,2,11,NA,NA
"2020","05","005096","052","11","02","010704",7,7,"20200050960521102",3,NA,NA,1,2,NA,1,16,NA,6
"2020","05","005096","058","11","02","010704",7,7,"20200050960581102",2,NA,NA,1,2,NA,2,54,NA,1
"2020","05","005096","072","11","02","010704",7,7,"20200050960721102",2,NA,NA,1,2,NA,2,26,NA,1
"2020","05","005096","085","11","01","010704",7,7,"20200050960851101",1,NA,NA,1,2,NA,2,44,NA,5
"2020","05","005096","089","11","04","010704",7,7,"20200050960891104",3,NA,NA,1,2,NA,1,15,NA,6
"2020","05","005096","090","11","01","010704",7,7,"20200050960901101",1,NA,NA,1,2,NA,1,43,NA,2
"2020","05","005096","090","11","04","010704",7,7,"20200050960901104",3,NA,NA,1,2,NA,2,4,NA,NA
"2020","09","005101","006","11","02","010701",7,7,"20200051010061102",11,NA,NA,2,NA,1,1,33,NA,6
"2020","09","005101","090","11","01","010701",7,7,"20200051010901101",1,NA,NA,1,2,NA,1,51,NA,2
"2020","09","005101","095","11","03","010701",7,7,"20200051010951103",3,NA,NA,1,2,NA,1,35,NA,2
"2020","09","005102","074","11","01","010701",7,7,"20170051020741101",1,NA,NA,1,2,NA,1,74,NA,3
"2020","09","005102","074","11","02","010701",7,7,"20170051020741102",3,NA,NA,1,2,NA,1,45,NA,5
"2020","09","005102","075","11","07","010701",7,7,"20200051020751107",10,NA,NA,2,NA,2,1,13,NA,6
"2020","09","005102","075","11","08","010701",7,7,"20200051020751108",10,NA,NA,2,NA,2,2,5,NA,NA
"2020","09","005102","077","11","02","010701",7,7,"20170051020771102",2,NA,NA,1,2,NA,2,78,NA,2
"2020","09","005102","176","11","02","010701",7,7,"20180051021761102",2,NA,NA,1,2,NA,2,52,NA,2
"2020","09","005102","180","11","01","010701",7,7,"20170051021801101",1,NA,NA,1,2,NA,1,57,NA,2
"2020","09","005102","191","11","01","010701",7,7,"20170051021911101",1,NA,NA,1,2,NA,1,67,NA,2
"2020","09","005102","191","11","02","010701",7,7,"20170051021911102",2,NA,NA,1,2,NA,2,63,NA,2
"2020","10","005103","069","11","03","010701",7,7,"20180051030691103",3,1,3,1,2,NA,1,15,NA,6
"2020","10","005103","069","11","04","010701",7,7,"20180051030691104",3,1,3,1,2,NA,2,14,NA,6
"2020","10","005103","070","11","01","010701",7,7,"20180051030701101",1,1,1,1,2,NA,1,59,NA,1
"2020","10","005103","070","11","03","010701",7,7,"20180051030701106",3,1,3,1,2,NA,2,15,NA,6
"2020","10","005103","070","11","04","010701",7,7,"20180051030701107",3,1,3,1,2,NA,1,12,NA,6
"2020","10","005103","071","11","02","010701",7,7,"20180051030711102",2,1,2,1,2,NA,2,51,NA,2
"2020","10","005103","071","11","06","010701",7,7,"20190051030711106",5,2,3,1,2,NA,2,1,NA,NA
"2020","10","005103","072","11","01","010701",7,7,"20180051030721101",1,1,1,1,2,NA,1,39,NA,2
"2020","10","005103","072","11","05","010701",7,7,"20180051030721106",6,0,1,1,2,NA,2,68,NA,3
"2020","10","005103","192","11","03","010701",7,7,"20180051031921103",3,1,3,1,2,NA,1,16,NA,6
"2020","10","005103","195","11","02","010701",7,7,"20200051031951102",3,1,3,1,2,NA,2,2,NA,NA
