"year","MES","CONGLOME","VIVIENDA","HOGAR","CODPERSO","UBIGEO","DOMINIO","ESTRATO","P201P","P203","P203A","P203B","P204","P205","P206","P207","P208A","P208B","P209"
"2019","07","010288","014","11","03","160404",7,7,"20170102880141103",3,1,3,1,2,NA,1,17,NA,6
"2019","07","010288","014","11","05","160404",7,7,"20170102880141105",3,1,3,1,2,NA,2,10,NA,NA
"2019","07","010288","015","11","04","160404",7,7,"20190102880151104",3,1,3,1,2,NA,2,0,7,NA
"2019","07","010288","016","11","02","160404",7,7,"20170102880161103",3,1,3,1,2,NA,1,12,NA,6
"2019","07","010288","016","11","04","160404",7,7,"20170102880161102",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","07","010288","016","11","07","160404",7,7,"20170102880161107",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","07","010288","123","11","05","160404",7,7,"20180102881231105",5,2,3,2,NA,2,1,9,NA,NA
"2019","07","010288","123","11","06","160404",7,7,"20180102881231103",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","03","010289","014","11","03","160401",7,7,"20180102890141104",3,2,1,1,2,NA,1,31,NA,1
"2019","03","010289","014","11","04","160401",7,7,"20180102890141105",4,2,2,1,2,NA,2,31,NA,1
"2019","03","010289","014","11","10","160401",7,7,"20190102890141110",4,3,2,1,2,NA,2,19,NA,1
"2019","03","010289","014","11","11","160401",7,7,"20190102890141111",5,3,3,1,2,NA,2,0,3,NA
"2019","03","010289","021","11","01","160401",7,7,"20180102890211101",1,1,1,1,2,NA,1,59,NA,2
"2019","03","010289","021","11","06","160401",7,7,"20180102890211105",4,2,1,1,2,NA,1,25,NA,1
"2019","03","010289","021","11","08","160401",7,7,"20180102890211107",5,2,3,1,2,NA,1,1,NA,NA
"2019","03","010289","021","11","10","160401",7,7,"20180102890211108",5,0,1,1,2,NA,2,11,NA,NA
"2019","03","010289","022","11","04","160401",7,7,"20190102890221104",3,1,3,1,2,NA,2,0,7,NA
"2019","03","010289","023","11","03","160401",7,7,"20180102890231103",3,1,3,1,2,NA,1,18,NA,6
"2019","03","010289","023","11","04","160401",7,7,"20180102890231104",3,1,3,1,2,NA,1,12,NA,6
"2019","03","010289","023","11","05","160401",7,7,"20180102890231105",3,1,3,1,2,NA,1,6,NA,NA
"2019","03","010289","023","11","06","160401",7,7,"20180102890231106",6,2,1,1,2,NA,1,61,NA,1
"2019","03","010289","023","11","08","160401",7,7,"20190102890231108",7,0,1,2,NA,1,1,19,NA,6
"2019","03","010289","024","11","06","160401",7,7,"20180102890241106",3,1,3,1,2,NA,2,12,NA,6
"2019","03","010289","024","11","07","160401",7,7,"20180102890241107",3,1,3,1,2,NA,2,7,NA,NA
"2019","03","010289","031","11","05","160401",7,7,"20180102890311105",3,1,3,1,2,NA,1,3,NA,NA
"2019","03","010290","042","11","01","160507",7,7,"20190102900421101",1,0,1,1,2,NA,1,50,NA,5
"2019","03","010290","043","11","03","160507",7,7,"20190102900431103",5,0,1,1,2,NA,1,11,NA,NA
"2019","03","010290","044","11","02","160507",7,7,"20190102900441102",2,1,2,1,2,NA,1,37,NA,1
"2019","03","010290","044","11","03","160507",7,7,"20190102900441103",3,1,3,1,2,NA,2,13,NA,6
"2019","03","010290","044","11","04","160507",7,7,"20190102900441104",3,2,2,2,NA,1,2,21,NA,1
"2019","03","010290","044","11","07","160507",7,7,"20190102900441107",5,2,3,2,NA,1,1,2,NA,NA
"2019","03","010290","044","11","09","160507",7,7,"20190102900441109",5,0,1,1,2,NA,1,11,NA,NA
"2019","03","010290","120","11","06","160507",7,7,"20190102901201106",3,1,3,1,2,NA,2,4,NA,NA
"2019","03","010290","120","11","08","160507",7,7,"20190102901201108",6,0,1,1,2,NA,1,76,NA,5
"2019","03","010290","122","11","03","160507",7,7,"20190102901221103",3,1,3,1,2,NA,1,11,NA,NA
"2019","03","010290","122","11","05","160507",7,7,"20190102901221105",3,1,3,1,2,NA,2,7,NA,NA
"2019","03","010290","122","11","07","160507",7,7,"20190102901221107",3,1,3,1,2,NA,1,0,7,NA
"2019","03","010290","124","11","01","160507",7,7,"20190102901241101",1,1,1,1,2,NA,1,59,NA,1
"2019","03","010290","124","11","02","160507",7,7,"20190102901241102",2,1,2,1,2,NA,2,53,NA,1
"2019","10","010291","006","11","02","160202",7,7,"20160102910061102",2,1,2,1,2,NA,2,54,NA,2
"2019","10","010291","007","11","03","160202",7,7,"20170102910071103",3,1,3,1,2,NA,1,12,NA,6
"2019","10","010291","007","11","06","160202",7,7,"20170102910071106",3,1,3,1,2,NA,2,7,NA,NA
"2019","10","010291","008","11","02","160202",7,7,"20160102910081102",2,1,2,1,2,NA,2,54,NA,1
"2019","10","010291","158","11","03","160202",7,7,"20170102911581103",3,1,3,1,2,NA,1,11,NA,NA
"2019","10","010291","158","11","07","160202",7,7,"20190102911581107",3,1,3,1,2,NA,1,1,NA,NA
"2019","10","010291","159","11","06","160202",7,7,"20160102911591104",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","11","010292","005","11","01","160202",7,7,"20190102920051101",1,1,1,1,2,NA,2,37,NA,5
"2019","11","010292","005","11","03","160202",7,7,"20190102920051103",3,1,3,1,2,NA,2,11,NA,NA
"2019","11","010292","006","11","01","160202",7,7,"20190102920061101",1,1,1,1,2,NA,1,56,NA,3
"2019","11","010292","006","11","02","160202",7,7,"20190102920061102",3,1,3,1,2,NA,2,29,NA,6
"2019","11","010292","006","11","03","160202",7,7,"20190102920061103",3,1,3,1,2,NA,1,35,NA,6
"2019","11","010292","007","11","01","160202",7,7,"20190102920071101",1,1,1,1,2,NA,1,49,NA,3
"2019","11","010292","008","11","01","160202",7,7,"20190102920081101",1,1,1,1,2,NA,1,74,NA,1
"2019","11","010292","068","11","02","160202",7,7,"20190102920681102",3,1,3,1,2,NA,1,20,NA,6
"2019","11","010292","068","11","04","160202",7,7,"20190102920681104",3,1,3,1,2,NA,2,2,NA,NA
"2019","11","010292","069","11","01","160202",7,7,"20190102920691101",1,1,1,1,2,NA,2,32,NA,5
"2019","11","010292","069","11","05","160202",7,7,"20190102920691105",3,1,3,1,2,NA,1,1,NA,NA
"2019","11","010292","071","11","03","160202",7,7,"20190102920711103",3,1,3,1,2,NA,1,12,NA,6
"2019","03","010293","022","11","01","160205",7,8,"20190102930221101",1,1,1,1,2,NA,1,33,NA,1
"2019","03","010293","022","11","04","160205",7,8,"20190102930221104",3,1,3,1,2,NA,1,12,NA,6
"2019","03","010293","022","11","05","160205",7,8,"20190102930221105",3,1,3,1,2,NA,1,5,NA,NA
"2019","03","010293","022","11","06","160205",7,8,"20190102930221106",3,1,3,1,2,NA,2,0,1,NA
"2019","03","010293","094","11","04","160205",7,8,"20190102930941104",3,1,3,1,2,NA,2,0,1,NA
"2019","03","010293","096","11","04","160205",7,8,"20190102930961104",3,1,3,1,2,NA,1,22,NA,6
"2019","03","010293","097","11","01","160205",7,8,"20190102930971101",1,0,1,1,2,NA,2,66,NA,3
"2019","03","010293","097","11","03","160205",7,8,"20190102930971103",5,1,3,1,2,NA,2,13,NA,6
"2019","03","010293","098","11","03","160205",7,8,"20190102930981103",3,1,3,1,2,NA,2,7,NA,NA
"2019","03","010293","098","11","08","160205",7,8,"20190102930981108",10,2,3,1,2,NA,2,8,NA,NA
"2019","12","010294","047","11","05","160211",7,7,"20190102940471105",3,1,3,1,2,NA,2,15,NA,6
"2019","12","010294","047","11","06","160211",7,7,"20190102940471106",3,2,1,1,2,NA,2,19,NA,5
"2019","12","010294","048","11","02","160211",7,7,"20190102940481102",2,1,2,1,2,NA,2,25,NA,1
"2019","12","010294","048","11","03","160211",7,7,"20190102940481103",3,1,3,1,2,NA,1,11,NA,NA
"2019","12","010294","048","11","04","160211",7,7,"20190102940481104",3,1,3,1,2,NA,2,8,NA,NA
"2019","12","010294","048","11","06","160211",7,7,"20190102940481106",3,1,3,1,2,NA,1,3,NA,NA
"2019","12","010294","128","11","03","160211",7,7,"20190102941281103",3,1,3,1,2,NA,2,13,NA,6
"2019","12","010294","136","11","01","160211",7,7,"20190102941361101",1,1,1,1,2,NA,1,38,NA,1
"2019","12","010294","136","11","02","160211",7,7,"20190102941361102",2,1,2,1,2,NA,2,37,NA,1
"2019","12","010294","136","11","06","160211",7,7,"20190102941361106",3,1,3,1,2,NA,2,7,NA,NA
"2019","12","010294","137","11","04","160211",7,7,"20190102941371104",3,1,3,1,2,NA,1,8,NA,NA
"2019","12","010294","137","11","06","160211",7,7,"20190102941371106",4,2,1,1,2,NA,1,19,NA,1
"2019","12","010294","138","11","01","160211",7,7,"20190102941381101",1,1,1,1,2,NA,1,38,NA,2
"2019","12","010294","138","11","08","160211",7,7,"20190102941381108",6,0,1,1,2,NA,1,70,NA,5
"2019","12","010294","139","11","04","160211",7,7,"20190102941391104",3,2,2,1,2,NA,2,20,NA,1
"2019","12","010294","139","11","06","160211",7,7,"20190102941391106",5,2,3,1,2,NA,2,5,NA,NA
"2019","12","010294","139","11","07","160211",7,7,"20190102941391107",5,2,3,1,2,NA,2,3,NA,NA
"2019","09","010295","049","11","03","160601",7,7,"20190102950491103",3,1,3,1,2,NA,1,15,NA,6
"2019","09","010295","049","11","06","160601",7,7,"20190102950491106",3,1,3,1,2,NA,1,5,NA,NA
"2019","09","010295","049","11","07","160601",7,7,"20190102950491107",3,1,3,1,2,NA,1,2,NA,NA
"2019","09","010295","049","11","08","160601",7,7,"20190102950491108",3,2,1,1,2,NA,2,18,NA,5
"2019","09","010295","156","11","05","160601",7,7,"20190102951561105",3,1,3,1,2,NA,2,11,NA,NA
"2019","09","010295","157","11","03","160601",7,7,"20190102951571103",3,1,3,1,2,NA,1,15,NA,6
"2019","09","010295","157","11","05","160601",7,7,"20190102951571105",3,1,3,1,2,NA,1,5,NA,NA
"2019","09","010295","157","11","06","160601",7,7,"20190102951571106",3,1,3,1,2,NA,2,3,NA,NA
"2019","09","010295","159","11","04","160601",7,7,"20190102951591104",3,1,3,1,2,NA,1,8,NA,NA
"2019","09","010295","159","11","06","160601",7,7,"20190102951591106",3,1,3,1,1,NA,2,1,NA,NA
"2019","09","010295","161","11","04","160601",7,7,"20190102951611104",3,1,3,1,2,NA,1,8,NA,NA
"2019","09","010295","161","11","05","160601",7,7,"20190102951611105",3,1,3,1,2,NA,2,7,NA,NA
"2019","09","010295","161","11","07","160601",7,7,"20190102951611107",3,1,3,1,2,NA,1,3,NA,NA
"2019","06","010296","031","11","01","170101",7,3,"20190102960311101",1,1,1,1,2,NA,1,23,NA,1
"2019","06","010296","067","11","03","170101",7,3,"20190102960671103",3,1,3,1,2,NA,1,15,NA,6
"2019","06","010296","082","11","02","170101",7,3,"20190102960821102",2,1,2,1,2,NA,2,36,NA,1
"2019","06","010296","082","11","03","170101",7,3,"20190102960821103",3,1,3,1,2,NA,2,15,NA,6
"2019","06","010296","100","11","01","170101",7,3,"20190102961001101",1,1,1,1,2,NA,2,57,NA,1
"2019","03","010297","034","11","01","180101",3,3,"20190102970341101",1,0,1,1,2,NA,2,71,NA,3
"2019","03","010297","044","11","06","180101",3,3,"20190102970441106",5,2,3,1,2,NA,2,3,NA,NA
"2019","03","010297","055","11","01","180101",3,3,"20190102970551101",1,1,1,1,2,NA,1,69,NA,2
"2019","03","010297","055","11","03","180101",3,3,"20190102970551103",3,2,2,2,NA,2,2,44,NA,1
"2019","03","010297","055","11","05","180101",3,3,"20190102970551105",5,2,3,2,NA,2,2,15,NA,1
"2019","03","010297","065","11","02","180101",3,3,"20190102970651102",2,1,2,1,2,NA,2,83,NA,2
"2019","03","010297","076","11","02","180101",3,3,"20190102970761102",2,1,2,1,2,NA,2,44,NA,2
"2019","05","010298","003","11","03","180303",3,3,"20190102980031103",3,1,3,1,2,NA,1,45,NA,6
"2019","05","010298","017","11","01","180303",3,3,"20190102980171101",1,1,1,1,2,NA,1,33,NA,2
"2019","05","010298","017","11","02","180303",3,3,"20190102980171102",2,1,2,1,2,NA,2,29,NA,2
"2019","05","010298","017","11","03","180303",3,3,"20190102980171103",3,1,3,1,2,NA,1,7,NA,NA
"2019","05","010298","017","11","05","180303",3,3,"20190102980171105",3,1,3,1,2,NA,2,3,NA,NA
"2019","12","010299","019","11","01","180301",3,3,"20190102990191101",1,1,1,1,2,NA,2,44,NA,1
"2019","12","010299","019","11","02","180301",3,3,"20190102990191102",2,1,2,1,2,NA,1,47,NA,1
"2019","12","010299","019","11","05","180301",3,3,"20190102990191105",3,1,3,1,2,NA,2,13,NA,6
"2019","12","010299","077","11","01","180301",3,3,"20190102990771101",1,1,1,1,2,NA,2,46,NA,5
"2019","11","010300","007","11","01","180211",6,8,"20170103000071105",1,0,1,1,2,NA,1,61,NA,3
"2019","11","010300","007","11","02","180211",6,8,"20170103000071102",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","11","010300","063","11","01","180211",6,8,"20170103000631101",1,1,1,1,2,NA,1,64,NA,2
"2019","04","010301","022","11","01","190111",5,5,"20170103010221101",1,1,1,1,2,NA,1,53,NA,2
"2019","04","010301","022","11","04","190111",5,5,"20170103010221103",3,2,1,1,2,NA,2,28,NA,6
"2019","04","010301","022","11","06","190111",5,5,"20170103010221104",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","04","010301","046","11","01","190111",5,5,"20190103010461101",1,1,1,1,2,NA,2,32,NA,5
"2019","04","010301","046","11","04","190111",5,5,"20170103010461104",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","04","010301","054","11","01","190111",5,5,"20170103010541101",1,1,1,1,2,NA,1,51,NA,1
"2019","04","010301","054","11","02","190111",5,5,"20170103010541102",2,1,2,1,2,NA,2,46,NA,1
"2019","04","010301","070","11","03","190111",5,5,"20170103010701103",3,1,3,1,2,NA,2,21,NA,6
"2019","04","010301","070","11","04","190111",5,5,"20170103010701104",3,1,3,1,2,NA,2,15,NA,6
"2019","07","010302","005","11","01","190304",7,7,"20160103020051101",1,1,1,1,2,NA,1,36,NA,1
"2019","07","010302","005","11","02","190304",7,7,"20160103020051102",2,1,2,1,2,NA,2,35,NA,1
"2019","07","010302","006","11","04","190304",7,7,"20170103020061104",4,2,2,1,2,NA,2,37,NA,1
"2019","07","010302","006","11","06","190304",7,7,"20170103020061106",5,2,3,1,2,NA,1,8,NA,NA
"2019","07","010302","007","11","03","190304",7,7,"20160103020071103",7,1,3,1,2,NA,2,10,NA,NA
"2019","07","010302","092","11","03","190304",7,7,"20160103020921104",3,1,3,1,2,NA,1,14,NA,6
"2019","07","010302","092","11","05","190304",7,7,"20170103020921105",7,0,1,1,2,NA,1,46,NA,6
"2019","07","010302","095","11","03","190304",7,7,"20160103020951103",3,1,3,1,2,NA,1,9,NA,NA
"2019","05","010303","032","11","01","200101",1,2,"20180103030321101",1,1,1,1,2,NA,1,50,NA,2
"2019","05","010303","045","11","04","200101",1,2,"20180103030451104",4,2,2,1,2,NA,2,27,NA,1
"2019","05","010303","072","11","01","200101",1,2,"20180103030721101",1,1,1,1,2,NA,2,27,NA,1
"2019","05","010303","072","11","03","200101",1,2,"20180103030721103",3,1,3,1,2,NA,1,8,NA,NA
"2019","05","010303","072","11","04","200101",1,2,"20180103030721104",3,1,3,1,2,NA,2,5,NA,NA
"2019","05","010303","110","11","04","200101",1,2,"20180103031101104",3,1,3,1,2,NA,1,12,NA,6
"2019","11","010304","030","11","01","200115",1,2,"20190103040301101",1,1,1,1,2,NA,1,47,NA,2
"2019","11","010304","030","11","02","200115",1,2,"20190103040301102",2,1,2,1,2,NA,2,42,NA,2
"2019","11","010304","066","11","06","200115",1,2,"20190103040661106",5,2,3,2,NA,2,1,12,NA,6
"2019","11","010304","082","11","01","200115",1,2,"20190103040821101",1,0,1,1,2,NA,2,60,NA,5
"2019","11","010304","082","11","07","200115",1,2,"20190103040821107",5,0,1,1,2,NA,2,16,NA,6
"2019","11","010304","082","11","08","200115",1,2,"20190103040821108",5,0,1,1,2,NA,2,13,NA,6
"2019","11","010304","098","11","02","200115",1,2,"20190103040981102",3,1,3,1,2,NA,1,41,NA,6
"2019","11","010304","098","11","03","200115",1,2,"20190103040981103",5,0,1,1,2,NA,2,19,NA,6
"2019","11","010304","116","11","02","200115",1,2,"20190103041161102",2,1,2,1,2,NA,1,32,NA,1
"2019","11","010304","116","11","05","200115",1,2,"20190103041161105",7,2,3,1,2,NA,1,6,NA,NA
"2019","11","010304","116","11","06","200115",1,2,"20190103041161106",11,0,1,1,2,NA,1,25,NA,6
"2019","12","010305","021","11","02","200101",1,2,"20180103050211102",3,1,3,1,2,NA,1,23,NA,6
"2019","12","010305","043","11","02","200101",1,2,"20180103050431102",2,1,2,1,2,NA,2,55,NA,2
"2019","12","010305","043","11","04","200101",1,2,"20180103050431104",3,1,3,1,2,NA,1,25,NA,6
"2019","12","010305","105","11","03","200101",1,2,"20180103051051103",3,1,3,1,2,NA,2,15,NA,6
"2019","12","010305","105","11","04","200101",1,2,"20180103051051104",3,1,3,1,2,NA,1,7,NA,NA
"2019","12","010305","148","12","01","200101",1,2,"20180103051481102",1,1,1,1,2,NA,1,45,NA,2
"2019","12","010305","148","12","04","200101",1,2,"20180103051481105",3,1,3,1,2,NA,2,18,NA,6
"2019","12","010305","148","22","01","200101",1,2,"20190103051482201",1,1,1,1,2,NA,1,23,NA,1
"2019","12","010305","148","22","02","200101",1,2,"20190103051482202",2,1,2,1,2,NA,2,18,NA,1
"2019","08","010306","005","11","02","200101",1,2,"20190103060051102",2,1,2,1,2,NA,2,64,NA,2
"2019","08","010306","024","11","02","200101",1,2,"20190103060241102",2,1,2,1,2,NA,2,60,NA,2
"2019","08","010306","024","11","10","200101",1,2,"20190103060241110",5,3,3,1,2,NA,2,3,NA,NA
"2019","08","010306","024","11","12","200101",1,2,"20190103060241112",6,0,1,1,2,NA,2,84,NA,3
"2019","08","010306","062","11","01","200101",1,2,"20190103060621101",1,1,1,1,2,NA,1,48,NA,2
"2019","08","010306","118","11","06","200101",1,2,"20190103061181106",11,2,1,1,2,NA,1,40,NA,3
"2019","08","010306","137","11","01","200101",1,2,"20190103061371101",1,1,1,1,2,NA,2,62,NA,5
"2019","08","010306","137","11","02","200101",1,2,"20190103061371102",3,1,3,1,2,NA,2,15,NA,6
"2019","08","010306","137","11","03","200101",1,2,"20190103061371103",5,0,1,1,2,NA,1,21,NA,6
"2019","10","010307","001","11","02","200104",1,2,"20190103070011102",2,1,2,1,2,NA,2,48,NA,2
"2019","10","010307","001","11","08","200104",1,2,"20190103070011108",10,0,1,2,NA,2,2,13,NA,6
"2019","10","010307","017","11","02","200104",1,2,"20190103070171102",2,1,2,1,2,NA,1,84,NA,2
"2019","10","010307","048","11","01","200104",1,2,"20190103070481101",1,1,1,1,2,NA,2,56,NA,2
"2019","10","010307","048","11","03","200104",1,2,"20190103070481103",3,1,3,1,2,NA,1,27,NA,6
"2019","10","010307","048","11","06","200104",1,2,"20190103070481106",3,2,1,1,2,NA,2,29,NA,5
"2019","10","010307","048","11","07","200104",1,2,"20190103070481107",5,2,3,1,2,NA,1,3,NA,NA
"2019","10","010307","064","11","01","200104",1,2,"20190103070641101",1,1,1,1,2,NA,1,53,NA,2
"2019","10","010307","094","11","04","200104",1,2,"20190103070941104",4,2,1,1,2,NA,2,46,NA,5
"2019","10","010307","094","11","06","200104",1,2,"20190103070941106",5,2,3,1,2,NA,1,14,NA,6
"2019","10","010307","094","11","07","200104",1,2,"20190103070941107",5,2,3,1,2,NA,2,13,NA,6
"2019","10","010307","094","11","08","200104",1,2,"20190103070941108",5,2,3,1,2,NA,2,10,NA,NA
"2019","11","010308","004","11","02","200115",1,2,"20190103080041102",2,1,2,1,2,NA,2,17,NA,1
"2019","11","010308","039","11","02","200115",1,2,"20190103080391102",2,1,2,1,2,NA,2,51,NA,2
"2019","11","010308","039","11","04","200115",1,2,"20190103080391104",3,1,3,1,2,NA,2,16,NA,6
"2019","11","010308","053","11","01","200115",1,2,"20190103080531101",1,1,1,1,2,NA,1,47,NA,2
"2019","11","010308","053","11","05","200115",1,2,"20190103080531105",3,1,3,1,2,NA,2,4,NA,NA
"2019","11","010308","069","11","01","200115",1,2,"20190103080691101",1,1,1,1,2,NA,2,41,NA,1
"2019","11","010308","069","11","05","200115",1,2,"20190103080691105",3,1,3,1,2,NA,1,2,NA,NA
"2019","09","010309","007","11","02","200703",1,5,"20150103090071102",2,1,2,1,2,NA,2,53,NA,2
"2019","09","010309","038","11","02","200703",1,5,"20150103090381102",2,1,2,1,2,NA,2,74,NA,2
"2019","09","010309","038","11","03","200703",1,5,"20150103090381106",5,0,1,1,2,NA,1,11,NA,NA
"2019","09","010309","053","11","02","200703",1,5,"20150103090531102",2,1,2,1,2,NA,2,73,NA,2
"2019","09","010309","099","11","02","200703",1,5,"20150103090991102",2,1,2,1,2,NA,2,61,NA,2
"2019","09","010309","099","11","07","200703",1,5,"20170103090991107",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","09","010309","099","11","08","200703",1,5,"20170103090991108",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","09","010309","130","11","03","200703",1,5,"20150103091301104",5,1,3,1,2,NA,2,18,NA,6
"2019","04","010310","020","11","02","200501",1,3,"20190103100201102",3,1,3,1,2,NA,2,40,NA,6
"2019","04","010310","020","11","04","200501",1,3,"20190103100201104",3,2,1,1,2,NA,2,39,NA,5
"2019","04","010310","020","11","05","200501",1,3,"20190103100201105",5,2,3,1,2,NA,2,16,NA,6
"2019","04","010310","054","11","02","200501",1,3,"20190103100541102",3,1,3,1,2,NA,2,24,NA,6
"2019","04","010310","054","11","06","200501",1,3,"20190103100541106",5,0,1,1,2,NA,1,4,NA,NA
"2019","04","010310","069","11","04","200501",1,3,"20190103100691104",3,1,3,1,2,NA,1,9,NA,NA
"2019","04","010310","103","11","03","200501",1,3,"20190103101031103",5,1,3,1,2,NA,1,6,NA,NA
"2019","05","010311","014","11","01","200501",1,3,"20190103110141101",1,1,1,1,2,NA,1,38,NA,2
"2019","05","010311","014","11","06","200501",1,3,"20190103110141106",3,2,1,1,2,NA,1,18,NA,1
"2019","05","010311","014","11","08","200501",1,3,"20190103110141108",5,2,3,1,2,NA,1,0,0,NA
"2019","05","010311","030","11","05","200501",1,3,"20190103110301105",3,1,3,1,2,NA,2,11,NA,NA
"2019","05","010311","030","11","07","200501",1,3,"20190103110301107",4,2,1,1,2,NA,2,20,NA,1
"2019","05","010311","048","11","04","200501",1,3,"20190103110481104",3,1,3,1,2,NA,2,16,NA,6
"2019","05","010311","048","11","06","200501",1,3,"20190103110481106",3,1,3,1,2,NA,1,12,NA,6
"2019","05","010311","048","11","07","200501",1,3,"20190103110481107",3,1,3,1,2,NA,2,8,NA,NA
"2019","05","010311","066","11","03","200501",1,3,"20190103110661103",3,1,3,1,2,NA,1,26,NA,6
"2019","05","010311","066","11","05","200501",1,3,"20190103110661105",3,1,3,1,2,NA,2,14,NA,6
"2019","05","010311","082","11","01","200501",1,3,"20190103110821101",1,1,1,1,2,NA,1,36,NA,2
"2019","05","010311","082","11","02","200501",1,3,"20190103110821102",2,1,2,1,2,NA,2,30,NA,2
"2019","05","010311","119","11","04","200501",1,3,"20190103111191104",3,1,3,1,2,NA,1,14,NA,6
"2019","05","010311","119","11","06","200501",1,3,"20190103111191106",3,2,1,1,2,NA,1,21,NA,1
"2019","05","010311","119","11","09","200501",1,3,"20190103111191109",3,3,1,2,NA,2,2,19,NA,1
"2019","05","010311","119","11","10","200501",1,3,"20190103111191110",5,3,3,2,NA,2,2,0,0,NA
"2019","10","010312","004","11","01","200601",1,2,"20170103120041102",1,1,1,1,2,NA,2,73,NA,3
"2019","10","010312","004","11","04","200601",1,2,"20190103120041104",10,0,1,1,2,NA,2,17,NA,6
"2019","10","010312","058","11","01","200601",1,2,"20170103120581101",1,1,1,1,2,NA,2,66,NA,5
"2019","10","010312","093","12","02","200601",1,2,"20170103120931102",3,1,3,1,2,NA,1,45,NA,6
"2019","10","010312","093","22","01","200601",1,2,"20190103120932201",1,1,1,1,2,NA,1,41,NA,2
"2019","10","010312","093","22","02","200601",1,2,"20190103120932202",2,1,2,1,2,NA,2,41,NA,2
"2019","10","010312","093","22","04","200601",1,2,"20190103120932204",3,1,3,1,2,NA,2,13,NA,6
"2019","10","010312","111","11","02","200601",1,2,"20170103121111102",2,1,2,1,2,NA,2,37,NA,2
"2019","10","010312","111","11","05","200601",1,2,"20190103121111105",3,1,3,1,2,NA,1,0,7,NA
"2019","10","010312","146","11","02","200601",1,2,"20180103121461102",11,1,11,1,2,NA,2,85,NA,6
"2019","03","010313","003","11","01","200601",1,2,"20190103130031101",1,1,1,1,2,NA,1,49,NA,1
"2019","03","010313","003","11","03","200601",1,2,"20190103130031103",3,1,3,1,2,NA,2,25,NA,6
"2019","03","010313","003","11","04","200601",1,2,"20190103130031104",3,1,3,1,2,NA,1,23,NA,6
"2019","03","010313","003","11","05","200601",1,2,"20190103130031105",3,1,3,1,2,NA,2,8,NA,NA
"2019","03","010313","010","11","01","200601",1,2,"20190103130101101",1,1,1,1,2,NA,2,52,NA,5
"2019","03","010313","026","11","02","200601",1,2,"20190103130261102",3,1,3,1,2,NA,2,25,NA,6
"2019","03","010313","026","11","03","200601",1,2,"20190103130261103",3,2,1,1,2,NA,2,22,NA,1
"2019","03","010313","026","11","05","200601",1,2,"20190103130261105",5,2,3,1,2,NA,1,7,NA,NA
"2019","03","010313","043","11","04","200601",1,2,"20190103130431104",3,2,1,1,2,NA,2,34,NA,6
"2019","03","010313","050","11","01","200601",1,2,"20190103130501101",1,1,1,1,2,NA,2,44,NA,1
"2019","03","010313","050","11","03","200601",1,2,"20190103130501103",3,1,3,1,2,NA,2,16,NA,6
"2019","07","010314","016","11","02","200607",1,4,"20190103140161102",2,1,2,1,2,NA,2,48,NA,2
"2019","07","010314","037","11","01","200607",1,4,"20190103140371101",1,1,1,1,2,NA,2,68,NA,5
"2019","07","010314","078","11","03","200607",1,4,"20190103140781103",3,0,1,1,2,NA,1,26,NA,5
"2019","07","010314","117","11","01","200607",1,4,"20190103141171101",1,1,1,1,2,NA,1,44,NA,1
"2019","07","010314","117","11","02","200607",1,4,"20190103141171102",2,1,2,1,2,NA,2,36,NA,1
"2019","07","010314","117","11","03","200607",1,4,"20190103141171103",3,1,3,1,2,NA,2,18,NA,6
"2019","07","010314","117","11","05","200607",1,4,"20190103141171105",3,1,3,1,2,NA,1,4,NA,NA
"2019","07","010314","156","11","03","200607",1,4,"20190103141561103",3,2,1,1,2,NA,1,34,NA,5
"2019","06","010315","003","12","03","200606",1,5,"20170103150031203",3,1,3,1,2,NA,2,20,NA,6
"2019","06","010315","095","11","04","200606",1,5,"20170103150951104",5,2,1,1,2,NA,2,23,NA,5
"2019","06","010315","149","11","01","200606",1,5,"20170103151491101",1,0,1,1,2,NA,2,45,NA,3
"2019","11","010316","001","11","03","200107",1,5,"20170103160011103",3,1,3,1,2,NA,2,2,NA,NA
"2019","11","010316","090","11","01","200107",1,5,"20170103160901101",1,1,1,1,2,NA,1,48,NA,2
"2019","11","010316","143","11","01","200107",1,5,"20150103161431101",1,1,1,1,2,NA,1,63,NA,2
"2019","11","010316","143","11","03","200107",1,5,"20180103161431103",5,0,1,1,2,NA,2,6,NA,NA
"2019","03","010317","006","11","01","200105",1,3,"20190103170061101",1,1,1,1,2,NA,1,58,NA,2
"2019","03","010317","006","11","04","200105",1,3,"20190103170061104",3,1,3,1,2,NA,2,26,NA,6
"2019","03","010317","006","11","05","200105",1,3,"20190103170061105",3,1,3,1,2,NA,1,24,NA,6
"2019","03","010317","047","11","03","200105",1,3,"20190103170471103",10,0,1,2,NA,2,2,73,NA,2
