,year,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,UBIGEO,DOMINIO,ESTRATO,P201P,P203,P203A,P203B,P204,P205,P206,P207,P208A,P208B,P209
70577,2019,06,006094,042,11,04,070102,8.0,1.0,20190060940421104,3.0,1.0,3.0,1.0,2.0,,1.0,15.0,,6.0
70580,2019,07,009842,027,11,01,240101,1.0,3.0,20190098420271101,1.0,1.0,1.0,1.0,2.0,,1.0,64.0,,2.0
70581,2019,09,007384,083,11,02,140308,1.0,5.0,20190073840831102,2.0,1.0,2.0,1.0,2.0,,2.0,33.0,,1.0
70582,2019,01,007987,103,11,06,150201,2.0,3.0,20190079871031106,3.0,3.0,1.0,1.0,2.0,,2.0,23.0,,5.0
70583,2019,03,005979,082,11,02,061111,4.0,8.0,20190059790821102,2.0,1.0,2.0,1.0,2.0,,2.0,55.0,,1.0
70584,2019,02,005641,004,11,03,040702,3.0,5.0,20190056410041103,3.0,0.0,1.0,1.0,1.0,,1.0,33.0,,5.0
70585,2019,04,007036,052,11,04,120202,5.0,7.0,20190070360521104,3.0,1.0,3.0,1.0,2.0,,2.0,11.0,,
70587,2019,02,007621,018,11,06,150132,8.0,1.0,20190076210181106,5.0,2.0,3.0,1.0,2.0,,2.0,1.0,,
70588,2019,02,006309,196,11,05,081103,6.0,7.0,20190063091961105,3.0,1.0,3.0,1.0,2.0,,2.0,4.0,,
70594,2019,01,005224,138,11,01,020801,2.0,4.0,20160052241381105,1.0,1.0,1.0,1.0,2.0,,2.0,57.0,,6.0
70595,2019,08,006549,003,11,05,100604,7.0,5.0,20190065490031105,3.0,1.0,3.0,1.0,2.0,,2.0,8.0,,
70597,2019,10,006829,098,11,02,110401,2.0,5.0,20180068290981102,3.0,1.0,3.0,1.0,2.0,,1.0,12.0,,6.0
70598,2019,12,007388,010,11,14,140201,1.0,4.0,20180073880101114,0.0,,,,,,,,,
70601,2019,05,006237,017,11,02,080910,7.0,5.0,20190062370171102,3.0,1.0,3.0,1.0,1.0,,2.0,22.0,,6.0
70603,2019,11,009211,122,11,04,220302,7.0,6.0,20190092111221104,5.0,1.0,3.0,1.0,2.0,,2.0,3.0,,
70604,2019,12,005189,103,11,01,021801,2.0,2.0,20190051891031101,1.0,0.0,1.0,1.0,2.0,,1.0,20.0,,6.0
70608,2019,09,007047,190,11,01,120117,5.0,7.0,20190070471901101,1.0,1.0,1.0,1.0,2.0,,1.0,43.0,,2.0
70609,2019,02,005172,107,11,01,021803,2.0,2.0,20190051721071101,1.0,1.0,1.0,1.0,2.0,,1.0,53.0,,2.0
70612,2019,01,009965,079,11,01,120504,5.0,7.0,20190099650791101,1.0,0.0,1.0,1.0,2.0,,2.0,58.0,,3.0
70614,2019,02,008461,018,11,05,170303,7.0,6.0,20190084610181105,4.0,2.0,2.0,1.0,2.0,,2.0,19.0,,1.0
70615,2019,10,005571,123,11,03,040122,6.0,1.0,20180055711231103,3.0,1.0,3.0,1.0,2.0,,2.0,23.0,,6.0
70618,2019,12,008412,079,11,03,170204,7.0,5.0,20190084120791103,3.0,1.0,3.0,1.0,2.0,,1.0,8.0,,
70624,2019,02,009015,065,11,02,211101,6.0,2.0,20190090150651102,2.0,1.0,2.0,1.0,2.0,,2.0,36.0,,1.0
70628,2019,10,007271,158,11,06,130808,4.0,8.0,20170072711581103,0.0,,,,,,,,,
70629,2019,05,010717,013,11,02,200301,4.0,5.0,20190107170131102,2.0,1.0,2.0,1.0,2.0,,2.0,33.0,,1.0
70633,2019,07,008451,088,11,03,170102,7.0,7.0,20190084510881103,3.0,1.0,3.0,1.0,2.0,,2.0,3.0,,
70634,2019,09,009283,107,11,05,220904,7.0,5.0,20190092831071105,3.0,1.0,3.0,1.0,2.0,,2.0,10.0,,
70635,2019,10,009577,018,11,04,240304,1.0,5.0,20190095770181104,3.0,1.0,3.0,1.0,2.0,,2.0,3.0,,
70638,2019,10,007102,083,11,09,130101,1.0,1.0,20190071020831109,5.0,3.0,3.0,1.0,2.0,,1.0,13.0,,6.0
70639,2019,01,008141,083,11,02,150106,8.0,1.0,20150081410831102,2.0,1.0,2.0,1.0,2.0,,2.0,47.0,,1.0
70641,2019,04,009537,059,11,05,240103,1.0,5.0,20190095370591105,3.0,1.0,3.0,1.0,2.0,,2.0,13.0,,6.0
70651,2019,01,010359,013,11,01,220802,7.0,7.0,20190103590131101,1.0,1.0,1.0,1.0,2.0,,1.0,23.0,,2.0
70658,2019,08,007699,063,11,01,150111,8.0,1.0,20170076990631101,1.0,1.0,1.0,1.0,2.0,,2.0,51.0,,5.0
70660,2019,11,008415,035,11,02,170204,7.0,5.0,20190084150351102,2.0,1.0,2.0,1.0,2.0,,1.0,46.0,,2.0
70662,2019,06,005304,011,11,02,022008,5.0,7.0,20190053040111102,6.0,1.0,6.0,1.0,2.0,,2.0,78.0,,3.0
70663,2019,09,005817,089,11,01,051008,5.0,7.0,20190058170891101,1.0,1.0,1.0,1.0,2.0,,1.0,53.0,,1.0
70664,2019,01,009941,065,11,03,040101,6.0,1.0,20190099410651103,5.0,0.0,1.0,2.0,,2.0,1.0,7.0,,
70665,2019,12,008354,005,11,01,160202,7.0,7.0,20190083540051101,1.0,1.0,1.0,1.0,2.0,,2.0,31.0,,5.0
70666,2019,02,010284,037,11,03,160107,7.0,8.0,20190102840371103,3.0,1.0,3.0,1.0,2.0,,1.0,9.0,,
70670,2019,02,005294,004,11,03,021602,5.0,7.0,20180052940041103,3.0,1.0,3.0,1.0,2.0,,1.0,11.0,,
70672,2019,04,005267,070,11,04,020101,5.0,3.0,20160052670701105,3.0,1.0,3.0,1.0,2.0,,2.0,10.0,,
70673,2019,12,009730,127,11,05,250301,7.0,7.0,20190097301271105,6.0,2.0,1.0,1.0,2.0,,2.0,60.0,,2.0
70676,2019,10,005535,005,11,01,040109,6.0,1.0,20190055350051101,1.0,1.0,1.0,1.0,2.0,,1.0,33.0,,1.0
70677,2019,12,009889,081,11,03,230104,3.0,2.0,20190098890811103,4.0,1.0,2.0,1.0,2.0,,1.0,35.0,,1.0
70678,2019,10,011342,015,11,04,160210,7.0,7.0,20190113420151104,3.0,1.0,3.0,1.0,2.0,,2.0,13.0,,6.0
70679,2019,03,005742,009,11,03,050202,5.0,5.0,20190057420091103,3.0,1.0,3.0,1.0,2.0,,1.0,12.0,,6.0
70680,2019,05,005141,170,11,04,010514,4.0,7.0,20190051411701104,3.0,1.0,3.0,1.0,2.0,,1.0,6.0,,
70683,2019,01,006567,048,11,07,100207,5.0,5.0,20170065670481104,0.0,,,,,,,,,
70684,2019,09,010156,198,11,05,120601,7.0,7.0,20180101561981105,3.0,1.0,3.0,1.0,2.0,,2.0,8.0,,
70686,2019,12,008045,148,11,03,150605,2.0,4.0,20190080451481103,5.0,0.0,1.0,1.0,2.0,,1.0,9.0,,
70688,2019,12,008027,024,11,04,150806,2.0,2.0,20150080270241104,3.0,1.0,3.0,1.0,2.0,,2.0,4.0,,
70690,2019,04,007448,011,11,02,140305,1.0,7.0,20190074480111102,2.0,1.0,2.0,1.0,2.0,,2.0,36.0,,1.0
70691,2019,07,006497,014,11,04,100101,5.0,2.0,20180064970141104,3.0,1.0,3.0,1.0,2.0,,1.0,14.0,,6.0
70692,2019,11,009575,126,11,08,240302,1.0,5.0,20180095751262203,0.0,,,,,,,,,
70694,2019,06,007548,017,11,04,150117,8.0,1.0,20190075480171104,11.0,0.0,1.0,1.0,2.0,,1.0,29.0,,6.0
70695,2019,06,005991,023,11,01,061202,4.0,7.0,20190059910231101,1.0,0.0,1.0,1.0,2.0,,2.0,44.0,,5.0
70697,2019,03,006439,049,11,01,090207,5.0,6.0,20190064390491101,1.0,0.0,1.0,1.0,2.0,,2.0,80.0,,3.0
70699,2019,10,009457,016,11,01,230104,3.0,8.0,20190094570161101,1.0,1.0,1.0,1.0,2.0,,1.0,61.0,,2.0
70700,2019,04,007142,125,11,02,130102,1.0,1.0,20190071421251102,3.0,1.0,3.0,1.0,2.0,,2.0,27.0,,6.0
70703,2019,11,005923,045,11,03,060801,7.0,7.0,20180059230451103,3.0,1.0,3.0,1.0,2.0,,2.0,22.0,,6.0
70706,2019,03,008698,011,11,04,190208,5.0,6.0,20180086980111104,0.0,,,,,,,,,
70707,2019,12,009071,021,11,04,210601,6.0,7.0,20190090710211104,3.0,1.0,3.0,1.0,2.0,,2.0,8.0,,
70708,2019,11,009763,077,11,02,250201,7.0,7.0,20190097630771102,2.0,1.0,2.0,1.0,2.0,,2.0,25.0,,1.0
70709,2019,08,005360,103,11,03,030101,6.0,3.0,20190053601031103,5.0,0.0,1.0,2.0,,2.0,1.0,23.0,,6.0
70710,2019,09,006912,107,11,03,120101,5.0,2.0,20190069121071103,4.0,1.0,2.0,1.0,2.0,,2.0,34.0,,1.0
70716,2019,09,007676,127,11,03,150103,8.0,1.0,20160076761271103,3.0,1.0,3.0,1.0,2.0,,2.0,21.0,,6.0
70720,2019,02,010245,122,11,03,150119,8.0,1.0,20190102451221103,3.0,1.0,3.0,1.0,2.0,,1.0,2.0,,
70721,2019,07,009202,092,11,05,220506,7.0,7.0,20190092020921105,3.0,1.0,3.0,1.0,2.0,,1.0,4.0,,
70732,2019,12,006561,039,11,04,100901,7.0,5.0,20190065610391104,3.0,1.0,3.0,1.0,2.0,,2.0,3.0,,
70734,2019,01,007098,008,11,04,130105,1.0,1.0,20190070980081104,3.0,1.0,3.0,1.0,2.0,,1.0,20.0,,6.0
70735,2019,08,009709,077,11,02,250102,7.0,5.0,20190097090771102,2.0,1.0,2.0,1.0,2.0,,2.0,39.0,,1.0
70736,2019,07,010205,067,11,02,140310,1.0,7.0,20190102050671102,2.0,1.0,2.0,1.0,2.0,,2.0,76.0,,2.0
70738,2019,08,009355,023,11,04,230101,3.0,2.0,20170093550231104,3.0,1.0,3.0,1.0,2.0,,2.0,12.0,,6.0
70739,2019,09,006951,099,11,01,120705,5.0,5.0,20160069510991102,1.0,1.0,1.0,1.0,2.0,,2.0,57.0,,6.0
70741,2019,11,008504,047,11,02,180101,3.0,3.0,20160085040471102,2.0,1.0,2.0,1.0,2.0,,2.0,49.0,,1.0
70742,2019,12,007266,010,11,04,130903,4.0,7.0,20150072660101103,3.0,1.0,3.0,1.0,2.0,,2.0,22.0,,6.0
70744,2019,11,008618,031,11,03,190113,5.0,3.0,20190086180311103,3.0,1.0,3.0,1.0,2.0,,2.0,6.0,,
70745,2019,09,005735,002,11,02,050508,5.0,5.0,20190057350021102,2.0,1.0,2.0,1.0,2.0,,2.0,49.0,,2.0
70747,2019,08,005182,089,11,04,021801,2.0,2.0,20190051820891104,5.0,0.0,1.0,1.0,2.0,,1.0,11.0,,
70748,2019,09,007578,036,11,06,150112,8.0,1.0,20180075780361106,0.0,,,,,,,,,
70749,2019,06,005521,114,11,04,040102,6.0,1.0,20170055211141104,3.0,1.0,3.0,1.0,2.0,,2.0,6.0,,
70752,2019,06,010108,010,11,05,100111,5.0,2.0,20190101080101105,7.0,0.0,1.0,2.0,,2.0,2.0,16.0,,6.0
70753,2019,01,005134,001,11,02,010520,4.0,7.0,20180051340011102,2.0,1.0,2.0,1.0,2.0,,2.0,45.0,,2.0
70756,2019,12,007177,071,11,05,130704,1.0,4.0,20190071770711105,3.0,1.0,3.0,1.0,2.0,,2.0,14.0,,6.0
70757,2019,05,008390,050,11,02,170101,7.0,3.0,20160083900501102,2.0,1.0,2.0,1.0,2.0,,2.0,64.0,,2.0
70758,2019,05,010246,079,11,05,150119,8.0,1.0,20190102460791105,5.0,2.0,3.0,1.0,2.0,,1.0,0.0,6.0,
70759,2019,04,009168,103,11,02,220502,7.0,5.0,20190091681031102,3.0,1.0,3.0,1.0,2.0,,2.0,6.0,,
70764,2019,12,009310,038,11,02,220904,7.0,7.0,20190093100381102,2.0,1.0,2.0,1.0,2.0,,2.0,64.0,,2.0
70767,2019,03,009307,051,11,02,220912,7.0,6.0,20150093070511102,2.0,1.0,2.0,1.0,2.0,,2.0,51.0,,2.0
70771,2019,02,007936,102,11,02,150142,8.0,1.0,20170079361021102,2.0,1.0,2.0,1.0,2.0,,2.0,55.0,,2.0
70772,2019,07,006950,064,11,03,120707,5.0,5.0,20190069500641103,3.0,1.0,3.0,1.0,2.0,,1.0,17.0,,6.0
70773,2019,03,006601,102,11,07,100501,5.0,7.0,20190066011021107,3.0,1.0,3.0,1.0,2.0,,1.0,6.0,,
70774,2019,09,006001,212,11,02,060102,4.0,7.0,20190060012121102,2.0,1.0,2.0,1.0,2.0,,2.0,63.0,,2.0
70777,2019,04,005659,109,11,07,040408,6.0,7.0,20190056591091107,3.0,1.0,3.0,1.0,2.0,,1.0,4.0,,
70779,2019,05,005332,151,11,03,021007,5.0,7.0,20190053321511103,3.0,1.0,3.0,1.0,2.0,,2.0,20.0,,6.0
70782,2019,07,005951,127,11,03,060405,7.0,6.0,20180059511271103,3.0,1.0,3.0,1.0,1.0,,2.0,15.0,,6.0
70787,2019,03,009664,004,11,02,250101,7.0,2.0,20190096640041102,2.0,1.0,2.0,1.0,2.0,,2.0,61.0,,1.0
70791,2019,03,006564,070,11,02,100208,5.0,5.0,20190065640701102,2.0,1.0,2.0,1.0,2.0,,2.0,41.0,,1.0
70792,2019,09,005607,094,11,06,040520,6.0,4.0,20190056070941106,3.0,3.0,1.0,1.0,2.0,,2.0,22.0,,5.0
70796,2019,01,006527,030,11,03,100102,5.0,2.0,20190065270301103,3.0,1.0,3.0,1.0,2.0,,2.0,5.0,,
70798,2019,11,006340,057,11,01,080803,6.0,7.0,20170063400571101,1.0,1.0,1.0,1.0,2.0,,1.0,37.0,,2.0
70800,2019,06,008959,012,11,02,200203,1.0,8.0,20190089590121102,2.0,1.0,2.0,1.0,2.0,,2.0,48.0,,2.0
70805,2019,02,007992,087,11,01,150201,2.0,3.0,20190079920871101,1.0,1.0,1.0,1.0,2.0,,1.0,51.0,,1.0
70809,2019,06,009645,050,22,01,250101,7.0,2.0,20180096450502201,1.0,1.0,1.0,1.0,2.0,,2.0,30.0,,1.0
70810,2019,08,005217,025,11,03,021806,2.0,5.0,20190052170251103,3.0,1.0,3.0,1.0,2.0,,1.0,12.0,,6.0
70814,2019,11,005831,021,11,02,050611,5.0,8.0,20190058310211102,2.0,1.0,2.0,1.0,2.0,,2.0,43.0,,2.0
70815,2019,03,009012,006,11,03,211101,6.0,2.0,20190090120061103,3.0,1.0,3.0,1.0,2.0,,2.0,3.0,,
70816,2019,08,007852,035,11,04,150122,8.0,1.0,20190078520351104,3.0,1.0,3.0,1.0,2.0,,2.0,9.0,,
70817,2019,03,005785,238,11,01,050114,5.0,8.0,20190057852381101,1.0,1.0,1.0,1.0,2.0,,1.0,74.0,,2.0
70819,2019,01,009559,062,11,02,240301,1.0,5.0,20160095590621102,2.0,1.0,2.0,1.0,2.0,,2.0,36.0,,1.0
70820,2019,06,007576,018,11,03,150110,8.0,1.0,20170075760181103,3.0,1.0,3.0,1.0,2.0,,1.0,32.0,,6.0
70821,2019,12,007496,099,11,02,150125,8.0,1.0,20190074960991102,2.0,1.0,2.0,1.0,2.0,,1.0,48.0,,1.0
70823,2019,01,005263,077,11,02,020101,5.0,3.0,20190052630771102,2.0,1.0,2.0,1.0,2.0,,2.0,31.0,,2.0
70825,2019,10,006673,010,11,04,110102,2.0,2.0,20190066730101104,3.0,1.0,3.0,1.0,2.0,,2.0,20.0,,6.0
70828,2019,06,006390,040,11,01,090117,5.0,5.0,20160063900401101,1.0,1.0,1.0,1.0,2.0,,1.0,48.0,,2.0
70830,2019,04,006568,083,11,01,100701,5.0,7.0,20160065680831101,1.0,1.0,1.0,1.0,2.0,,1.0,39.0,,1.0
70833,2019,01,005268,099,11,05,021201,5.0,5.0,20190052680991105,4.0,2.0,2.0,1.0,2.0,,2.0,27.0,,1.0
70834,2019,11,008942,050,11,01,200308,4.0,7.0,20190089420501101,1.0,0.0,1.0,1.0,2.0,,2.0,52.0,,3.0
70836,2019,07,005455,042,11,03,030304,6.0,6.0,20170054550421103,3.0,1.0,3.0,1.0,2.0,,1.0,14.0,,6.0
70838,2019,05,010246,143,11,02,150119,8.0,1.0,20190102461431102,2.0,1.0,2.0,1.0,2.0,,2.0,44.0,,1.0
70841,2019,11,009216,087,11,08,220405,7.0,7.0,20190092160871108,3.0,1.0,3.0,1.0,2.0,,1.0,3.0,,
70848,2019,04,008875,094,11,04,200105,1.0,3.0,20190088750941104,3.0,1.0,3.0,1.0,2.0,,2.0,6.0,,
70849,2019,04,006904,035,11,02,120101,5.0,2.0,20190069040351102,3.0,1.0,3.0,1.0,2.0,,1.0,28.0,,6.0
70850,2019,03,008853,133,11,04,200607,1.0,4.0,20170088531331104,4.0,2.0,1.0,1.0,2.0,,1.0,41.0,,2.0
70851,2019,08,006998,113,11,05,120699,7.0,5.0,20190069981131105,5.0,1.0,3.0,2.0,,2.0,2.0,8.0,,
70854,2019,07,007324,002,11,04,140101,1.0,2.0,20190073240021104,3.0,1.0,3.0,1.0,2.0,,1.0,13.0,,6.0
70855,2019,12,007275,089,11,02,130801,4.0,7.0,20190072750891102,2.0,1.0,2.0,1.0,2.0,,2.0,37.0,,2.0
70856,2019,12,005786,119,11,03,050114,5.0,7.0,20150057861191102,0.0,,,,,,,,,
70858,2019,11,006953,089,11,02,120704,5.0,5.0,20180069530891102,5.0,0.0,1.0,1.0,2.0,,2.0,16.0,,6.0
70859,2019,08,006086,026,11,04,070103,8.0,1.0,20190060860261104,3.0,1.0,3.0,1.0,2.0,,2.0,13.0,,6.0
70860,2019,10,008748,162,11,01,200101,1.0,2.0,20190087481621101,1.0,1.0,1.0,1.0,2.0,,1.0,77.0,,2.0
70861,2019,02,007572,120,11,01,150110,8.0,1.0,20190075721201101,1.0,1.0,1.0,1.0,2.0,,1.0,49.0,,1.0
70862,2019,08,007619,106,11,06,150132,8.0,1.0,20190076191061106,3.0,2.0,1.0,1.0,2.0,,1.0,29.0,,5.0
70863,2019,02,006166,032,11,01,070101,8.0,1.0,20150061660321101,1.0,1.0,1.0,1.0,2.0,,1.0,84.0,,2.0
70865,2019,09,008018,027,11,01,150805,2.0,2.0,20190080180271101,1.0,1.0,1.0,1.0,2.0,,2.0,48.0,,5.0
70866,2019,09,008784,098,45,03,200104,1.0,2.0,20190087840984503,3.0,1.0,3.0,1.0,2.0,,2.0,14.0,,6.0
70869,2019,10,007686,078,11,01,150103,8.0,1.0,20190076860781101,1.0,1.0,1.0,1.0,2.0,,1.0,35.0,,1.0
70873,2019,05,005351,157,11,05,030101,6.0,3.0,20190053511571105,3.0,1.0,3.0,1.0,2.0,,2.0,19.0,,6.0
70874,2019,10,009881,009,11,07,230104,3.0,2.0,20190098810091107,3.0,1.0,3.0,1.0,2.0,,2.0,15.0,,6.0
70880,2019,12,010095,087,11,02,081203,7.0,7.0,20150100950871102,2.0,1.0,2.0,1.0,2.0,,2.0,35.0,,2.0
70881,2019,01,010713,072,11,01,200301,4.0,5.0,20180107130721102,1.0,1.0,1.0,1.0,2.0,,2.0,33.0,,5.0
70882,2019,03,009074,042,11,01,210605,6.0,7.0,20190090740421101,1.0,1.0,1.0,1.0,2.0,,1.0,45.0,,2.0
70883,2019,04,010078,068,11,04,060202,4.0,6.0,20160100780681101,0.0,,,,,,,,,
70884,2019,02,009966,019,11,02,170101,7.0,8.0,20180099660191102,2.0,1.0,2.0,1.0,2.0,,2.0,38.0,,1.0
70889,2019,07,006691,030,11,05,110106,2.0,2.0,20190066910301105,3.0,2.0,2.0,1.0,2.0,,2.0,22.0,,1.0
70891,2019,02,007077,154,11,03,120699,7.0,8.0,20190070771541103,3.0,1.0,3.0,1.0,2.0,,1.0,19.0,,6.0
70893,2019,05,010240,001,44,06,150133,8.0,1.0,20190102400014406,3.0,2.0,1.0,1.0,2.0,,2.0,17.0,,6.0
70895,2019,03,008853,055,11,04,200607,1.0,4.0,20170088530552202,0.0,,,,,,,,,
70899,2019,09,010099,100,11,02,080606,6.0,8.0,20180100991001102,2.0,1.0,2.0,1.0,2.0,,2.0,54.0,,2.0
70902,2019,05,009690,013,11,09,250107,7.0,2.0,20190096900131109,3.0,2.0,1.0,1.0,2.0,,2.0,19.0,,6.0
70904,2019,03,005298,140,11,02,022005,5.0,7.0,20190052981401102,2.0,1.0,2.0,1.0,2.0,,2.0,29.0,,1.0
70907,2019,02,010791,036,11,03,230101,3.0,2.0,20190107910361103,3.0,1.0,3.0,1.0,2.0,,1.0,32.0,,6.0
70908,2019,03,005586,057,11,02,040606,6.0,5.0,20190055860571102,2.0,1.0,2.0,1.0,2.0,,1.0,40.0,,2.0
70909,2019,05,009163,006,11,02,220801,7.0,5.0,20190091630061102,3.0,1.0,2.0,1.0,2.0,,2.0,40.0,,2.0
70917,2019,10,007211,119,11,01,130107,1.0,4.0,20190072111191101,1.0,1.0,1.0,1.0,2.0,,1.0,47.0,,5.0
70921,2019,07,008454,141,11,01,170104,7.0,7.0,20190084541411101,1.0,1.0,1.0,1.0,2.0,,1.0,23.0,,1.0
70924,2019,04,010621,038,11,04,130801,4.0,5.0,20190106210381104,3.0,1.0,3.0,1.0,2.0,,2.0,6.0,,
70932,2019,01,008482,026,11,07,180101,3.0,3.0,20150084820262203,5.0,2.0,3.0,1.0,2.0,,1.0,8.0,,
70933,2019,12,006754,129,11,01,110201,2.0,2.0,20170067541291101,1.0,1.0,1.0,1.0,2.0,,1.0,49.0,,2.0
70937,2019,01,006908,075,11,04,120101,5.0,2.0,20190069080751104,3.0,1.0,3.0,1.0,2.0,,1.0,16.0,,6.0
70938,2019,11,006517,102,11,01,100102,5.0,2.0,20190065171021101,1.0,1.0,1.0,1.0,2.0,,1.0,31.0,,1.0
70944,2019,09,006001,214,11,02,060102,4.0,7.0,20190060012141102,3.0,1.0,3.0,1.0,2.0,,1.0,14.0,,6.0
70945,2019,03,008532,069,11,01,180303,3.0,3.0,20190085320691101,1.0,1.0,1.0,1.0,2.0,,1.0,67.0,,2.0
70946,2019,04,008536,072,11,02,180301,3.0,3.0,20190085360721102,3.0,1.0,3.0,1.0,2.0,,1.0,48.0,,6.0
70947,2019,07,005504,094,11,01,040103,6.0,1.0,20190055040941101,1.0,1.0,1.0,1.0,2.0,,1.0,48.0,,2.0
70948,2019,10,010048,046,11,05,040505,6.0,8.0,20180100480461105,3.0,1.0,3.0,1.0,2.0,,1.0,13.0,,6.0
70949,2019,06,009975,050,11,02,170201,7.0,6.0,20190099750501102,3.0,1.0,3.0,1.0,2.0,,1.0,9.0,,
70952,2019,09,005945,085,11,05,060409,4.0,8.0,20180059450851106,3.0,1.0,3.0,1.0,2.0,,2.0,13.0,,6.0
70955,2019,05,009385,131,11,02,230110,3.0,2.0,20170093851311103,3.0,1.0,3.0,1.0,2.0,,2.0,10.0,,
70959,2019,09,009115,225,11,01,210407,6.0,7.0,20190091152251101,1.0,1.0,1.0,1.0,2.0,,1.0,71.0,,2.0
70963,2019,06,008276,009,11,10,160501,7.0,4.0,20190082760091110,4.0,3.0,2.0,1.0,2.0,,1.0,39.0,,1.0
70964,2019,11,008883,012,11,05,200202,1.0,5.0,20190088830121105,3.0,1.0,3.0,1.0,2.0,,1.0,13.0,,6.0
70965,2019,10,009734,163,11,06,250302,7.0,7.0,20160097341631106,3.0,1.0,3.0,1.0,2.0,,1.0,11.0,,
70968,2019,11,006335,005,11,04,080708,6.0,8.0,20190063350051104,3.0,1.0,3.0,1.0,2.0,,1.0,2.0,,
70971,2019,02,005947,159,11,01,060401,4.0,7.0,20190059471591101,1.0,0.0,1.0,1.0,2.0,,1.0,68.0,,5.0
70972,2019,08,006370,072,11,04,090101,5.0,4.0,20190063700721104,3.0,1.0,3.0,1.0,2.0,,1.0,10.0,,
70975,2019,02,006650,188,11,02,100804,5.0,7.0,20180066501881102,2.0,1.0,2.0,1.0,2.0,,2.0,76.0,,2.0
70978,2019,07,009979,077,11,01,230110,3.0,2.0,20190099790771101,1.0,1.0,1.0,1.0,2.0,,2.0,48.0,,5.0
70981,2019,08,006199,049,11,01,080108,6.0,2.0,20190061990491101,1.0,1.0,1.0,1.0,2.0,,1.0,50.0,,2.0
70982,2019,03,006060,017,12,01,070106,8.0,1.0,20190060600171201,1.0,1.0,1.0,1.0,2.0,,2.0,94.0,,3.0
70986,2019,03,009719,075,11,06,250201,7.0,5.0,20190097190751106,10.0,0.0,1.0,2.0,,2.0,1.0,20.0,,6.0
70991,2019,07,011322,055,11,03,120810,5.0,5.0,20190113220551103,3.0,1.0,3.0,1.0,2.0,,1.0,11.0,,
70992,2019,09,006653,050,11,01,100801,5.0,7.0,20190066530501101,1.0,1.0,1.0,1.0,2.0,,2.0,42.0,,2.0
70994,2019,11,006219,061,11,02,080101,6.0,2.0,20190062190611102,2.0,1.0,2.0,1.0,2.0,,2.0,38.0,,2.0
70999,2019,02,006364,137,11,01,090101,5.0,4.0,20190063641371101,1.0,0.0,1.0,1.0,2.0,,2.0,65.0,,3.0
71005,2019,10,008257,096,22,03,160701,7.0,5.0,20190082570962203,3.0,1.0,3.0,1.0,2.0,,2.0,15.0,,6.0
71006,2019,06,005397,060,11,01,030202,6.0,6.0,20180053970601101,1.0,1.0,1.0,1.0,2.0,,1.0,51.0,,2.0
71007,2019,03,009719,075,11,01,250201,7.0,5.0,20190097190751101,1.0,1.0,1.0,1.0,2.0,,1.0,41.0,,1.0
71008,2019,12,008722,089,11,03,190303,7.0,7.0,20190087220891103,3.0,1.0,3.0,1.0,2.0,,1.0,1.0,,
71011,2019,07,005315,060,11,01,020602,5.0,7.0,20190053150601101,1.0,1.0,1.0,1.0,2.0,,1.0,81.0,,2.0
71012,2019,10,009636,047,11,04,250101,7.0,2.0,20170096360471104,3.0,1.0,3.0,1.0,2.0,,1.0,19.0,,6.0
71014,2019,08,009048,082,11,01,211002,6.0,8.0,20190090480821101,1.0,1.0,1.0,1.0,2.0,,1.0,30.0,,1.0
71015,2019,09,006355,185,11,02,080601,6.0,7.0,20190063551851102,2.0,1.0,2.0,1.0,2.0,,2.0,75.0,,2.0
71017,2019,01,007122,026,11,03,130101,1.0,1.0,20190071220261103,4.0,1.0,2.0,1.0,2.0,,1.0,35.0,,2.0
71018,2019,04,009466,035,11,01,230101,3.0,7.0,20190094660351101,1.0,1.0,1.0,1.0,2.0,,1.0,59.0,,1.0
71019,2019,11,009938,052,11,05,150106,8.0,1.0,20180099380521205,5.0,2.0,3.0,1.0,2.0,,2.0,16.0,,6.0
71020,2019,06,006535,057,11,04,100601,7.0,4.0,20190065350571104,3.0,0.0,1.0,2.0,,2.0,1.0,25.0,,6.0
71023,2019,10,011341,094,11,03,150812,5.0,8.0,20190113410941103,3.0,1.0,3.0,1.0,2.0,,2.0,23.0,,6.0
71024,2019,04,005423,027,11,01,030214,6.0,6.0,20190054230271101,1.0,1.0,1.0,1.0,2.0,,1.0,74.0,,1.0
71025,2019,08,008460,065,11,03,170103,7.0,7.0,20190084600651103,3.0,1.0,3.0,1.0,2.0,,2.0,11.0,,
71028,2019,07,005760,110,11,01,050801,5.0,5.0,20190057601101101,1.0,0.0,1.0,1.0,2.0,,2.0,60.0,,5.0
71033,2019,09,008050,081,11,04,150605,2.0,4.0,20190080500811104,3.0,1.0,3.0,1.0,2.0,,1.0,21.0,,6.0
71037,2019,08,009461,284,11,04,230101,3.0,7.0,20160094612841104,0.0,,,,,,,,,
71041,2019,03,007623,068,11,06,150132,8.0,1.0,20190076230681106,5.0,2.0,3.0,1.0,2.0,,2.0,4.0,,
71042,2019,01,007424,125,11,01,140119,1.0,5.0,20190074241251101,1.0,1.0,1.0,1.0,2.0,,1.0,61.0,,2.0
71043,2019,01,006210,114,11,08,080106,6.0,2.0,20190062101141108,3.0,1.0,3.0,1.0,2.0,,2.0,14.0,,6.0
